nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average
2,247457_at,T,F,AT5G62170,AT5G62170,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G51850.1); Has 381 Blast hits to 359 proteins in 81 species: Archae - 0; Bacteria - 16; Metazoa - 101; Fungi - 21; Plants - 99; Viruses - 3; Other Eukaryotes - 141 (source: NCBI BLink).,0.263790836,0.456809383,0.540716528,0.059631565,0.616019554,0.387393573
2,247472_at,T,F,AT5G62250,MAP65-9,microtubule-associated protein 65-9,0.358516166,0.473691749,0.507080399,0.433261723,0.504680099,0.455446027
2,247478_at,T,F,AT5G62360,AT5G62360,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.223543552,0.590060558,0.459850382,0.245924589,0.523574129,0.408590642
2,247485_at,T,F,AT5G62120,ARR23|RR23,response regulator 23,0.524143026,0.430946049,0.475215305,0.368658216,0.655328415,0.490858202
2,247492_at,T,F,AT5G61890,AT5G61890,Integrase-type DNA-binding superfamily protein,0.463957415,0.752843906,0.421809693,0.110178192,0.692212972,0.488200435
2,247495_at,T,F,AT5G61760,IPK2BETA|IPK2B|ATIPK2BETA,inositol polyphosphate kinase 2 beta,0.024771672,0.521954009,0.585956947,0.276339155,0.41876127,0.36555661
2,247510_at,T,F,AT5G62030,AT5G62030,diphthamide synthesis DPH2 family protein,0.087348682,0.438234642,0.63441579,0.10905064,0.511746968,0.356159344
2,247530_at,T,F,AT5G61540,AT5G61540,N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein,0.366720223,0.632725694,0.453627757,0.08187205,0.647335607,0.436456266
2,247535_at,T,F,AT5G61620,AT5G61620,myb-like transcription factor family protein,0.417531954,0.733053839,0.443329215,0.070165406,0.624210083,0.457658099
2,247547_at,T,F,AT5G61360,AT5G61360,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G07730.1); Has 20 Blast hits to 20 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 16; Viruses - 0; Other Eukaryotes - 4 (source: NCBI BLink).,0.514433589,0.685519684,0.313835963,0.187886023,0.495753322,0.439485716
2,247563_at,T,F,AT5G61130,PDCB1,plasmodesmata callose-binding protein 1,0.309025378,0.276808559,0.671265148,0.243986521,0.539254947,0.408068111
2,247564_at,T,F,AT5G61140,AT5G61140,U5 small nuclear ribonucleoprotein helicase,0.174679535,0.400107259,0.746019337,0.29744643,0.582776278,0.440205768
2,247595_at,T,F,AT5G60820,AT5G60820,RING/U-box superfamily protein,0.213047771,0.606621787,0.493939877,0.202592064,0.545290983,0.412298496
2,247609_at,T,F,AT5G60940,AT5G60940,Transducin/WD40 repeat-like superfamily protein,0.37924077,0.773889793,0.437357318,0.136104281,0.651306022,0.475579637
2,247614_at,T,F,AT5G60240,AT5G60240,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.449304806,0.425726517,0.533476679,0.189545562,0.557561337,0.43112298
2,247623_at,T,F,AT5G60320,AT5G60320,Concanavalin A-like lectin protein kinase family protein,0.231845564,0.406355652,0.600572185,0.097083558,0.579455574,0.383062507
2,247624_at,T,F,AT5G60160,AT5G60160,Zn-dependent exopeptidases superfamily protein,0.083744374,0.445657297,0.832500426,0.182293565,0.555815525,0.420002238
2,247627_at,T,F,AT5G60360,AALP|SAG2|ALP,aleurain-like protease,0.287398602,0.373878342,0.716499646,0.168136138,0.570416585,0.423265863
2,247641_at,T,F,AT5G60540,PDX2|EMB2407|ATPDX2,pyridoxine biosynthesis 2,0.362908771,0.367519551,0.578582908,0.211368756,0.584602947,0.420996586
2,247649_at,T,F,AT5G60030,AT5G60030,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G75335.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.456165642,0.647732089,0.481544047,0.222296079,0.732190354,0.507985642
2,247655_at,T,F,AT5G59820,ZAT12|RHL41,C2H2-type zinc finger family protein,0.488489589,0.683761702,0.236446679,0.12722753,0.558478787,0.418880857
2,247671_at,T,F,AT5G60210,RIP5,ROP interactive partner 5,0.354754111,0.429058615,0.77716959,0.211282514,0.642253711,0.482903708
2,247676_at,T,F,AT5G59980,AT5G59980,Polymerase/histidinol phosphatase-like,0.338801676,0.480943868,0.615126947,0.150851634,0.587547727,0.43465437
2,247718_at,T,F,AT5G59310,LTP4,lipid transfer protein 4,0.560811472,0.449743873,0.328141451,0.103748783,0.574256173,0.40334035
2,247725_at,T,F,AT5G59410,AT5G59410,Rab5-interacting family protein,0.300162953,0.354699636,0.713473304,0.143465629,0.530920985,0.408544502
2,247726_at,T,F,AT5G59430,TRP1|ATTRP1,telomeric repeat binding protein 1,0.339890036,0.56926517,0.366510161,0.083547144,0.502555048,0.372353512
2,247736_at,T,F,AT5G59370,ACT4,actin 4,0.248244765,0.543138586,0.610319094,0.185788931,0.493140936,0.416126462
2,247743_at,T,F,AT5G59010,AT5G59010,Protein kinase protein with tetratricopeptide repeat domain,0.480632954,0.468871804,0.731264031,0.232260421,0.619720528,0.506549947
2,247744_at,T,F,AT5G59020,AT5G59020,Protein of unknown function (DUF3527),0.361618038,0.450511087,0.758329356,0.28151215,0.628793213,0.496152769
2,247759_at,T,F,AT5G59040,COPT3,copper transporter 3,0.406873538,0.464947669,0.627414535,0.238865951,0.614053243,0.470430987
2,247829_at,T,F,AT5G58520,AT5G58520,Protein kinase superfamily protein,0.449101242,0.43360158,0.599256846,0.053410485,0.505276675,0.408129365
2,247836_at,T,F,AT5G57860,AT5G57860,Ubiquitin-like superfamily protein,0.235699723,0.41130607,0.72619401,0.216275854,0.531265491,0.42414823
2,247867_at,T,F,AT5G57630,SnRK3.4|CIPK21,CBL-interacting protein kinase 21,0.433277313,0.26045462,0.577636008,0.324798122,0.503841494,0.420001512
2,247872_at,T,T,AT5G57670,AT5G57670,Protein kinase superfamily protein,0.527903597,0.498483405,0.42727706,0.224258226,0.602449147,0.456074287
2,247887_at,T,F,AT5G57880,PRD2|ATPRD2|MPS1,multipolar spindle 1,0.366746275,0.641816978,0.358104428,0.11536814,0.526826227,0.401772409
2,247890_at,T,F,AT5G57940,ATCNGC5|CNGC5,cyclic nucleotide gated channel 5,0.3934849,0.43518002,0.696399249,0.181094364,0.633973172,0.468026341
2,247904_at,T,F,AT5G57390,CHO1|EMK|AIL5,AINTEGUMENTA-like 5,0.377480545,0.716229856,0.469801471,0.210676932,0.577559206,0.470349602
2,247907_at,T,F,AT5G57460,AT5G57460,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane, chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 166 Blast hits to 166 proteins in 41 species: Archae - 0; Bacteria - 0; Metazoa - 112; Fungi - 4; Plants - 36; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).",0.59686756,0.541869107,0.266395739,0.328720979,0.425101521,0.431790981
2,247925_at,T,F,AT5G57560,XTH22|TCH4,Xyloglucan endotransglucosylase/hydrolase family protein,0.286277224,0.315716695,0.663110974,0.407739081,0.532494112,0.441067617
2,247933_at,T,F,AT5G56980,AT5G56980,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 18 plant structures; EXPRESSED DURING: 12 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G26130.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.416816204,0.680273048,0.237848874,0.088297215,0.504418267,0.385530721
2,247942_at,T,F,AT5G57120,AT5G57120,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleolus; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: LisH dimerisation motif (InterPro:IPR006594), SRP40, C-terminal (InterPro:IPR007718); Has 101969 Blast hits to 55488 proteins in 2506 species: Archae - 424; Bacteria - 13843; Metazoa - 37674; Fungi - 9726; Plants - 4941; Viruses - 569; Other Eukaryotes - 34792 (source: NCBI BLink).",0.32554563,0.592661849,0.48640844,0.262258446,0.65980044,0.465334961
2,247944_at,T,F,AT5G57100,AT5G57100,Nucleotide/sugar transporter family protein,0.401099545,0.605193843,0.343793478,0.248723186,0.583203134,0.436402637
2,247954_at,T,F,AT5G56870,BGAL4,beta-galactosidase 4,0.246941001,0.341550857,0.677393698,0.002873696,0.514727208,0.356697292
2,247985_at,T,F,AT5G56790,AT5G56790,Protein kinase superfamily protein,0.202034638,0.32192819,0.614760305,0.193482364,0.543793958,0.375199891
2,247993_at,T,F,AT5G56130,AtTEX1|TEX1|THO3,Transducin/WD40 repeat-like superfamily protein,0.372785244,0.531597916,0.252469229,0.318632781,0.588534767,0.412803987
2,248031_at,T,F,AT5G55640,AT5G55640,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.685585803,0.517656822,0.061639058,0.076462926,0.410901265,0.350449175
2,248057_at,T,F,AT5G55520,AT5G55520,CONTAINS InterPro DOMAIN/s: Kinesin-related protein (InterPro:IPR010544); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G26660.1); Has 32425 Blast hits to 20462 proteins in 1550 species: Archae - 335; Bacteria - 3392; Metazoa - 16996; Fungi - 2645; Plants - 1561; Viruses - 54; Other Eukaryotes - 7442 (source: NCBI BLink).,0.420029771,0.425842231,0.567052357,0.123450252,0.542458432,0.415766609
2,248082_at,T,F,AT5G55400,AT5G55400,Actin binding Calponin homology (CH) domain-containing protein,0.399921606,0.451243539,0.584925243,0.048076705,0.566461972,0.410125813
2,248100_at,T,F,AT5G55180,AT5G55180,O-Glycosyl hydrolases family 17 protein,0.506111108,0.494293189,0.455495153,0.387070924,0.507646588,0.470123392
2,248123_at,T,F,AT5G54720,AT5G54720,Ankyrin repeat family protein,0.244512954,0.334593541,0.769566974,0.297198334,0.510916105,0.431357582
2,248138_at,T,F,AT5G54960,PDC2,pyruvate decarboxylase-2,0.419322794,0.39057245,0.528506655,0.407873437,0.537451443,0.456745356
2,248139_at,T,F,AT5G54970,AT5G54970,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G26960.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.376176845,0.486643472,0.503164758,0.004646304,0.526138872,0.37935405
2,248145_at,T,F,AT5G54880,AT5G54880,DTW domain-containing protein,0.484228276,0.778178728,0.449458077,0.0391525,0.679279675,0.486059451
2,248155_at,T,F,AT5G54390,HL|ATAHL|AHL,HAL2-like,0.408738119,0.505128867,0.488963289,0.078253108,0.538496859,0.403916049
2,248161_at,T,F,AT5G54480,AT5G54480,Protein of unknown function (DUF630 and DUF632),0.374946937,0.388673471,0.532452169,0.2496316,0.510714136,0.411283663
2,248163_at,T,F,AT5G54510,DFL1|GH3.6,Auxin-responsive GH3 family protein,0.618201468,0.470466416,0.569304031,0.395205227,0.496405656,0.50991656
2,248188_at,T,F,AT5G54070,HSFA9|AT-HSFA9,heat shock transcription factor  A9,0.353480253,0.406985243,0.541474761,0.083769809,0.514362889,0.380014591
2,248220_at,T,F,AT5G53540,AT5G53540,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.164759298,0.48022917,0.585356518,0.026016008,0.583526691,0.367977537
2,248226_at,NA,NA,NA,NA,NA,0.397906591,0.400348389,0.679616147,0.144234617,0.584486521,0.441318453
2,248309_at,T,F,AT5G52540,AT5G52540,Protein of unknown function (DUF819),0.404895588,0.370652394,0.60035592,0.221730555,0.574839355,0.434494763
2,248315_at,T,F,AT5G52630,MEF1,mitochondrial RNAediting factor 1,0.495254555,0.437531165,0.686126938,0.220332034,0.629687655,0.49378647
2,248320_at,NA,NA,NA,NA,NA,0.249013373,0.483399286,0.709542111,0.099271959,0.5983267,0.427910686
2,248351_at,T,F,AT5G52200,AT5G52200,phosphoprotein phosphatase inhibitors,0.341385748,0.615683169,0.445102847,0.022202646,0.531201477,0.391115178
2,248361_at,T,F,AT5G52460,EDA41,"FBD, F-box and Leucine Rich Repeat domains containing protein",0.57815328,0.443592209,0.322132169,0.133997037,0.541839014,0.403942742
2,248372_at,T,F,AT5G51850,AT5G51850,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G62170.1); Has 384 Blast hits to 375 proteins in 79 species: Archae - 0; Bacteria - 14; Metazoa - 135; Fungi - 31; Plants - 92; Viruses - 0; Other Eukaryotes - 112 (source: NCBI BLink).,0.476035826,0.717486591,0.454167178,0.178797539,0.694772696,0.504251966
2,248383_at,T,F,AT5G51900,AT5G51900,Cytochrome P450 family protein,0.292142734,0.493790352,0.600763487,0.015960062,0.573355392,0.395202405
2,248389_at,T,F,AT5G51990,CBF4|DREB1D,C-repeat-binding factor 4,0.193490293,0.407736578,0.789683584,0.18887926,0.576950086,0.43134796
2,248393_at,T,F,AT5G52060,BAG1|ATBAG1,BCL-2-associated athanogene 1,0.499212705,0.468231167,0.625991236,0.030554939,0.660757465,0.456949502
2,248408_at,T,F,AT5G51520,AT5G51520,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.450435104,0.415327247,0.599608105,0.143312321,0.621600655,0.446056687
2,248413_at,T,F,AT5G51600,PLE|MAP65-3|ATMAP65-3,Microtubule associated protein (MAP65/ASE1) family protein,0.463826628,0.444659026,0.622094488,0.101844929,0.593417121,0.445168438
2,248430_at,T,F,AT5G51800,AT5G51800,Protein kinase superfamily protein,0.36003003,0.498347886,0.515209506,0.052996096,0.617992437,0.408915191
2,248442_at,T,F,AT5G51280,AT5G51280,"DEAD-box protein abstrakt, putative",0.053532459,0.375192726,0.819938874,0.035334553,0.510327363,0.358865195
2,248524_s_at,F,NA,AT5G50670,AT5G50670,Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein,0.332705831,0.456574856,0.75674759,0.26954699,0.575483397,0.478211733
2,248529_at,T,F,AT5G50000,AT5G50000,Protein kinase superfamily protein,0.492753092,0.312310646,0.643280562,0.427127323,0.518480995,0.478790524
2,248541_at,T,F,AT5G50180,AT5G50180,Protein kinase superfamily protein,0.375837492,0.38474403,0.757528505,0.265217324,0.610318365,0.478729143
2,248555_at,T,F,AT5G50340,AT5G50340,ATP-dependent peptidases;nucleotide binding;serine-type endopeptidases;DNA helicases;ATP binding;damaged DNA binding;nucleoside-triphosphatases,0.51134946,0.501046209,0.102094452,0.029073344,0.324202165,0.293553126
2,248581_at,T,F,AT5G49900,AT5G49900,"Beta-glucosidase, GBA2 type family protein",0.323592733,0.430033073,0.565052341,0.21518601,0.565828054,0.419938442
2,248615_at,T,F,AT5G49570,PNG1|AtPNG1,peptide-N-glycanase 1,0.347881331,0.463231662,0.870500993,0.307843458,0.652470343,0.528385557
2,248633_at,NA,NA,NA,NA,NA,0.395686393,0.437237031,0.572359632,0.022591931,0.535514574,0.392677912
2,248651_at,T,F,AT5G49260,AT5G49260,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.338818384,0.465972918,0.627093021,0.105382893,0.636451961,0.434743836
2,248670_at,T,F,AT5G48740,AT5G48740,Leucine-rich repeat protein kinase family protein,0.51410969,0.560050451,0.465732161,0.184071671,0.462499442,0.437292683
2,248693_at,T,F,AT5G48330,AT5G48330,Regulator of chromosome condensation (RCC1) family protein,0.437570795,0.372929804,0.619361816,0.341240058,0.526632417,0.459546978
2,248707_at,T,F,AT5G48550,AT5G48550,F-box associated ubiquitination effector family protein,0.367549461,0.538229056,0.241015781,0.319977595,0.537491733,0.400852725
2,248710_at,T,F,AT5G48480,AT5G48480,Lactoylglutathione lyase / glyoxalase I family protein,0.427346364,0.326017267,0.640192588,0.246128316,0.55841204,0.439619315
2,248721_at,T,F,AT5G47780,GAUT4,galacturonosyltransferase 4,0.085003099,0.423845866,0.658985943,0.157949652,0.513888518,0.367934616
2,248725_at,T,F,AT5G47980,AT5G47980,HXXXD-type acyl-transferase family protein,0.348723886,0.582904525,0.409342516,0.021733492,0.525310192,0.377602922
2,248734_at,T,F,AT5G48090,ELP1,EDM2-like protein1,0.641370281,0.445823537,0.24174342,0.115638951,0.525891989,0.394093636
2,248752_at,T,F,AT5G47600,AT5G47600,HSP20-like chaperones superfamily protein,0.347893121,0.431505207,0.628638736,0.228070296,0.601862693,0.44759401
2,248763_at,T,F,AT5G47550,AT5G47550,Cystatin/monellin superfamily protein,0.201722974,0.476306338,0.640057986,0.083127694,0.513101237,0.382863246
2,248775_at,T,F,AT5G47850,CCR4,CRINKLY4 related 4,0.353287071,0.424072298,0.702289512,0.279430593,0.518401931,0.455496281
2,248780_at,T,F,AT5G47760,ATPGLP2|ATPK5|PGLP2,2-phosphoglycolate phosphatase 2,0.291218918,0.451972209,0.520214622,0.034313182,0.510914917,0.36172677
2,248797_at,T,F,AT5G47210,AT5G47210,Hyaluronan / mRNA binding family,0.471451232,0.649517673,0.286568036,0.195243383,0.598913641,0.440338793
2,248800_at,T,F,AT5G47320,RPS19,ribosomal protein S19,0.650557882,0.60407522,0.131770073,0.282216695,0.485379972,0.430799969
2,248811_at,T,F,AT5G47310,AT5G47310,PPPDE putative thiol peptidase family protein,0.44962783,0.581863647,0.185924403,0.138685117,0.57723977,0.386668153
2,248812_at,T,F,AT5G47330,AT5G47330,alpha/beta-Hydrolases superfamily protein,0.362790814,0.688115065,0.457181684,0.271344883,0.661434598,0.488173409
2,248821_at,T,F,AT5G47070,AT5G47070,Protein kinase superfamily protein,0.218300839,0.398714004,0.801995055,0.26468977,0.533755202,0.443490974
2,248862_at,T,F,AT5G46730,AT5G46730,glycine-rich protein,0.597843517,0.507601293,0.136750597,0.034126858,0.340716767,0.323407806
2,248875_at,T,T,AT5G46470,RPS6,disease resistance protein (TIR-NBS-LRR class) family,0.202665507,0.437040477,0.785084695,0.249142024,0.576469515,0.450080444
2,248881_at,T,F,AT5G46020,AT5G46020,"CONTAINS InterPro DOMAIN/s: Casein kinase substrate, phosphoprotein PP28 (InterPro:IPR019380); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.209663691,0.457107965,0.668005325,0.003228383,0.539668035,0.37553468
2,248927_at,T,F,AT5G45900,ATAPG7|APG7|ATATG7|ATG7,ThiF family protein,0.14805816,0.44213284,0.79519613,0.118181814,0.571831432,0.415080075
2,248929_at,T,F,AT5G46000,AT5G46000,Mannose-binding lectin superfamily protein,0.270123983,0.364710019,0.596479101,0.07000772,0.551764122,0.370616989
2,248938_at,T,F,AT5G45780,AT5G45780,Leucine-rich repeat protein kinase family protein,0.376064284,0.434436643,0.706370137,0.194739305,0.709178074,0.484157689
2,248968_at,T,F,AT5G45280,AT5G45280,Pectinacetylesterase family protein,0.483649392,0.720778522,0.35747503,0.072321642,0.507617214,0.42836836
2,248977_at,T,F,AT5G45020,AT5G45020,Glutathione S-transferase family protein,0.462089183,0.314054414,0.600556358,0.399360044,0.557380121,0.466688024
2,248985_at,T,F,AT5G45160,AT5G45160,Root hair defective 3 GTP-binding protein (RHD3),0.423826124,0.388189182,0.687456744,0.386930977,0.603931587,0.498066923
2,249001_at,T,F,AT5G44990,AT5G44990,Glutathione S-transferase family protein,0.101629219,0.411947844,0.510012406,0.143737169,0.522359734,0.337937274
2,249004_at,T,F,AT5G44570,AT5G44570,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: leaf whorl, hypocotyl, sepal, flower, leaf; EXPRESSED DURING: petal differentiation and expansion stage, LP.08 eight leaves visible; Has 7 Blast hits to 7 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 7; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.124343591,0.555159114,0.417438916,0.206910289,0.523242414,0.365418865
