nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average,,,,,,,,,,,
2,255960_at,T,F,AT1G22140,AT1G22140,unknown protein; Has 40 Blast hits to 40 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 9; Fungi - 0; Plants - 28; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink).,0.098854341,0.659557522,0.730294277,0.442997854,0.448068195,0.475954438,,,,,,,,,,,
2,255968_at,T,F,AT1G22270,AT1G22270,Trm112p-like protein,0.248637816,0.662956042,0.831080052,0.099439644,0.496486957,0.467720102,,,,,,,,,,,
2,255974_at,T,F,AT3G31023,AT3G31023,"copia-like retrotransposon family, has a 1.0e-152 P-value blast match to GB:CAA72989 open reading frame 1 (Ty1_Copia-element) (Brassica oleracea)",0.128029562,0.541075764,0.722160423,0.233672034,0.493646265,0.423716809,,,,,,,,,,,
2,255978_at,T,F,AT1G34010,AT1G34010,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G22790.2); Has 74 Blast hits to 74 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 74; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.646715729,0.43937384,0.349145876,0.500290596,0.424583492,0.472021907,,,,,,,,,,,
2,255981_at,T,F,AT1G34020,AT1G34020,Nucleotide-sugar transporter family protein,0.134269365,0.499264872,0.639124195,0.218923324,0.810374235,0.460391198,,,,,,,,,,,
2,255983_at,T,F,AT1G33990,MES14|ATMES14,methyl esterase 14,0.577230599,0.254019295,0.490166606,0.473612244,0.506923848,0.460390518,,,,,,,,,,,
2,255985_at,T,F,AT1G34150,AT1G34150,Pseudouridine synthase family protein,0.154410433,0.350473647,0.522297186,0.52685694,0.226142188,0.356036079,,,,,,,,,,,
2,255987_s_at,NA,NA,NA,NA,NA,0.272248552,0.502498963,0.663941755,0.192176767,0.398857636,0.405944735,,,,,,,,,,,
2,256001_at,T,F,AT1G29850,AT1G29850,double-stranded DNA-binding family protein,0.379212981,0.573904348,0.780765386,0.014833026,0.467112967,0.443165742,,,,,,,,,,,
2,256009_at,T,F,AT1G19210,AT1G19210,Integrase-type DNA-binding superfamily protein,0.187644521,0.592133647,0.61690277,0.10589053,0.351216036,0.370757501,,,,,,,,,,,
2,256013_at,T,F,AT1G19270,DA1,DA1,0.11923105,0.688949298,0.844637298,0.297483291,0.482850598,0.486630307,,,,,,,,,,,
2,256016_at,T,F,AT1G19240,AT1G19240,unknown protein; Has 24 Blast hits to 24 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 24; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.174533007,0.58005346,0.782261496,0.005886399,0.368660733,0.382279019,,,,,,,,,,,
2,256022_at,T,F,AT1G58360,NAT2|AAP1,amino acid permease 1,0.231207958,0.576883709,0.575794273,0.481987833,0.236704482,0.420515651,,,,,,,,,,,
2,256026_at,T,F,AT1G34170,ARF13,AUXIN RESPONSE FACTOR 13,0.150257859,0.58222024,0.580167925,0.11370645,0.177362401,0.320742975,,,,,,,,,,,
2,256028_at,T,F,AT1G34140,PAB1,poly(A) binding protein 1,0.054130858,0.585327798,0.607638374,0.322671939,0.220546102,0.358063014,,,,,,,,,,,
2,256038_at,T,F,AT1G19170,AT1G19170,Pectin lyase-like superfamily protein,0.289133818,0.429595324,0.664220694,0.053688669,0.510339098,0.389395521,,,,,,,,,,,
2,256042_at,T,F,AT1G07220,AT1G07220,Arabidopsis thaliana protein of unknown function (DUF821),0.445940238,0.484609385,0.507661565,0.453300444,0.601444555,0.498591237,,,,,,,,,,,
2,256047_at,T,F,AT1G07060,AT1G07060,unknown protein; Has 30 Blast hits to 30 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 30; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.191327764,0.656828604,0.829003007,0.148553517,0.462757075,0.457693994,,,,,,,,,,,
2,256054_at,T,F,AT1G07120,AT1G07120,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast envelope; EXPRESSED IN: inflorescence meristem, petal, leaf whorl, flower; EXPRESSED DURING: 4 anthesis, petal differentiation and expansion stage; BEST Arabidopsis thaliana protein match is: Tetratricopeptide repeat (TPR)-like superfamily protein (TAIR:AT4G18570.1); Has 288 Blast hits to 260 proteins in 50 species: Archae - 0; Bacteria - 8; Metazoa - 27; Fungi - 15; Plants - 163; Viruses - 0; Other Eukaryotes - 75 (source: NCBI BLink).",0.200632858,0.571831316,0.576401383,0.002230938,0.326476898,0.335514679,,,,,,,,,,,
2,256056_at,T,F,AT1G07190,AT1G07190,BEST Arabidopsis thaliana protein match is: lon protease 1 (TAIR:AT5G26860.1); Has 106 Blast hits to 106 proteins in 47 species: Archae - 0; Bacteria - 34; Metazoa - 0; Fungi - 11; Plants - 56; Viruses - 0; Other Eukaryotes - 5 (source: NCBI BLink).,0.181747475,0.534361397,0.470215637,0.31036915,0.708230152,0.440984762,,,,,,,,,,,
2,256061_at,T,F,AT1G07040,AT1G07040,unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 14 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G27030.1); Has 540 Blast hits to 538 proteins in 187 species: Archae - 0; Bacteria - 333; Metazoa - 0; Fungi - 0; Plants - 67; Viruses - 0; Other Eukaryotes - 140 (source: NCBI BLink).,0.158321631,0.534434687,0.598884066,0.113734903,0.314583581,0.343991774,,,,,,,,,,,
2,256063_at,T,F,AT1G07130,ATSTN1|STN1,"Nucleic acid-binding, OB-fold-like protein",0.238257721,0.510796956,0.527410231,0.202955948,0.491898788,0.394263929,,,,,,,,,,,
2,256065_at,T,F,AT1G07070,AT1G07070,Ribosomal protein L35Ae family protein,0.350094065,0.448354081,0.638066558,0.465521813,0.637912453,0.507989794,,,,,,,,,,,
2,256074_at,T,F,AT1G18260,AT1G18260,HCP-like superfamily protein,0.521126779,0.068382252,0.202052599,0.654816142,0.036694208,0.296614396,,,,,,,,,,,
2,256078_at,T,F,AT1G20670,AT1G20670,DNA-binding bromodomain-containing protein,0.219907124,0.697710803,0.640948673,0.008006897,0.30368554,0.374051807,,,,,,,,,,,
2,256085_at,T,F,AT1G20760,AT1G20760,Calcium-binding EF hand family protein,0.215267735,0.725483799,0.779786761,0.121624564,0.46749307,0.461931186,,,,,,,,,,,
2,256112_at,T,F,AT1G16920,RAB11|ATRABA1B|RABA1b,RAB GTPase homolog A1B,0.293869504,0.390957526,0.541710365,0.120666939,0.645293227,0.398499512,,,,,,,,,,,
2,256114_at,T,F,AT1G16850,AT1G16850,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to salt stress; LOCATED IN: endomembrane system; EXPRESSED IN: leaf apex, leaf whorl, male gametophyte, flower, leaf; EXPRESSED DURING: LP.06 six leaves visible, LP.04 four leaves visible, LP.10 ten leaves visible, petal differentiation and expansion stage, LP.08 eight leaves visible; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G64820.1); Has 24 Blast hits to 24 proteins in 6 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 24; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.19210456,0.502818282,0.692349725,0.222962631,0.183519685,0.358750977,,,,,,,,,,,
2,256116_at,F,NA,AT1G16860,AT1G16860,Ubiquitin-specific protease family C19-related protein,0.575265004,0.494612987,0.426271856,0.399794419,0.54036005,0.487260863,,,,,,,,,,,
2,256121_at,T,F,AT1G18160,AT1G18160,Protein kinase superfamily protein,0.241862043,0.623060204,0.831859546,0.140865778,0.376938785,0.442917271,,,,,,,,,,,
2,256125_at,T,F,AT1G18250,ATLP-1,Pathogenesis-related thaumatin superfamily protein,0.227105614,0.398297475,0.279882742,0.50688814,0.558611333,0.394157061,,,,,,,,,,,
2,256128_at,T,F,AT1G18140,ATLAC1|LAC1,laccase 1,0.087175286,0.378904346,0.568039541,0.291586089,0.704704129,0.406081878,,,,,,,,,,,
2,256138_at,T,F,AT1G48670,AT1G48670,auxin-responsive GH3 family protein,0.094696438,0.441187081,0.537482364,0.025209864,0.702531314,0.360221412,,,,,,,,,,,
2,256141_at,T,F,AT1G48640,AT1G48640,Transmembrane amino acid transporter family protein,0.074992081,0.409480409,0.607984805,0.15782951,0.741844441,0.398426249,,,,,,,,,,,
2,256153_at,T,F,AT1G55060,UBQ12,ubiquitin 12,0.51883943,0.033105038,0.077480898,0.518147206,0.07858688,0.24523189,,,,,,,,,,,
2,256159_at,T,F,AT1G30135,JAZ8|TIFY5A,jasmonate-zim-domain protein 8,0.15652169,0.637059273,0.630923771,0.104449169,0.446261003,0.395042981,,,,,,,,,,,
2,256161_at,T,F,AT1G30090,AT1G30090,Galactose oxidase/kelch repeat superfamily protein,0.354751662,0.309476374,0.31892859,0.62749587,0.612072251,0.444544949,,,,,,,,,,,
2,256174_at,T,F,AT1G51720,AT1G51720,Amino acid dehydrogenase family protein,0.534400128,0.415455451,0.64553681,0.012951283,0.214743766,0.364617488,,,,,,,,,,,
2,256179_at,T,F,AT1G51710,ATUBP6|UBP6,ubiquitin-specific protease 6,0.120520454,0.593287107,0.814245504,0.210303668,0.44564577,0.436800501,,,,,,,,,,,
2,256183_at,T,F,AT1G51660,ATMKK4|MKK4|ATMEK4,mitogen-activated protein kinase kinase 4,0.33955279,0.517894486,0.443539155,0.177763741,0.544398852,0.404629805,,,,,,,,,,,
2,256184_at,T,F,AT1G51650,AT1G51650,"ATP synthase epsilon chain, mitochondrial",0.317226171,0.523209859,0.66136804,0.369605129,0.4725279,0.46878742,,,,,,,,,,,
2,256187_at,T,F,AT1G51690,B ALPHA|ATB ALPHA,protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,0.859618612,0.312188096,0.450091461,0.643230109,0.215954512,0.496216558,,,,,,,,,,,
2,256191_at,T,F,AT1G30130,AT1G30130,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1365 (InterPro:IPR010775); Has 1789 Blast hits to 1789 proteins in 449 species: Archae - 0; Bacteria - 824; Metazoa - 0; Fungi - 6; Plants - 39; Viruses - 0; Other Eukaryotes - 920 (source: NCBI BLink).,0.268631284,0.718578074,0.870542897,0.204708937,0.484695351,0.509431308,,,,,,,,,,,
2,256199_at,T,F,AT1G58250,SAB,Golgi-body localisation protein domain ;RNA pol II promoter Fmp27 protein domain,0.688563194,0.491642038,0.630972439,0.234987516,0.205447194,0.450322476,,,,,,,,,,,
2,256200_at,T,F,AT1G58210,EMB1674,kinase interacting family protein,0.20229854,0.428219228,0.606168142,0.271648816,0.651511135,0.431969172,,,,,,,,,,,
2,256206_at,T,F,AT1G50910,AT1G50910,unknown protein; Has 1105 Blast hits to 802 proteins in 217 species: Archae - 2; Bacteria - 177; Metazoa - 445; Fungi - 210; Plants - 58; Viruses - 6; Other Eukaryotes - 207 (source: NCBI BLink).,0.158692885,0.437839858,0.519060269,0.263023701,0.513631736,0.37844969,,,,,,,,,,,
2,256209_at,T,F,AT1G50940,ETFALPHA,electron transfer flavoprotein alpha,0.172362044,0.553049827,0.775987946,0.110247149,0.470736888,0.416476771,,,,,,,,,,,
2,256210_at,T,F,AT1G50950,AT1G50950,Thioredoxin protein with domain of unknown function (DUF1692),0.039209651,0.489892386,0.679883901,0.270784487,0.5475104,0.405456165,,,,,,,,,,,
2,256218_at,T,F,AT1G56270,AT1G56270,unknown protein; Has 38 Blast hits to 38 proteins in 3 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 38; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.042993645,0.427336087,0.519234735,0.21871151,0.651938295,0.372042855,,,,,,,,,,,
2,256222_at,T,F,AT1G56210,AT1G56210,Heavy metal transport/detoxification superfamily protein,0.373457747,0.602350086,0.791319964,0.091396557,0.471424729,0.465989817,,,,,,,,,,,
2,256225_at,T,F,AT1G56220,AT1G56220,Dormancy/auxin associated family protein,0.606980514,0.483078893,0.527763846,0.333071892,0.364509781,0.463080985,,,,,,,,,,,
2,256226_at,T,F,AT1G56280,ATDI19|DI19,drought-induced 19,0.476120796,0.53239426,0.779816881,0.004615028,0.42047664,0.442684721,,,,,,,,,,,
2,256228_at,T,F,AT1G56190,AT1G56190,Phosphoglycerate kinase family protein,0.017083985,0.601212604,0.774407238,0.252841655,0.496155693,0.428340235,,,,,,,,,,,
2,256231_at,T,F,AT3G12630,AT3G12630,A20/AN1-like zinc finger family protein,0.1216066,0.548871057,0.630350891,0.445741912,0.384712095,0.426256511,,,,,,,,,,,
2,256237_at,T,F,AT3G12610,DRT100,Leucine-rich repeat (LRR) family protein,0.006772389,0.1706793,0.169398412,0.612159431,0.541474697,0.300096846,,,,,,,,,,,
2,256242_at,T,F,AT3G12380,ARP5|ATARP5,actin-related protein 5,0.203292742,0.69834614,0.887925647,0.146213547,0.470941643,0.481343944,,,,,,,,,,,
2,256244_at,T,F,AT3G12520,SULTR4;2,sulfate transporter 4;2,0.608477274,0.148445146,0.266824892,0.509384533,0.141587546,0.334943878,,,,,,,,,,,
2,256249_at,T,F,AT3G11270,MEE34,Mov34/MPN/PAD-1 family protein,0.464611542,0.630216495,0.811085864,0.314405704,0.374404108,0.518944743,,,,,,,,,,,
2,256255_at,T,F,AT3G11280,AT3G11280,Duplicated homeodomain-like superfamily protein,0.047855785,0.607579667,0.675232343,0.212187453,0.469565216,0.402484093,,,,,,,,,,,
2,256256_at,T,F,AT3G11230,AT3G11230,Yippee family putative zinc-binding protein,0.1251923,0.550078422,0.598077534,0.350593008,0.308479104,0.386484074,,,,,,,,,,,
2,256257_at,T,F,AT3G11240,ATATE2|ATE2,arginine-tRNA protein transferase 2,0.119657795,0.506812902,0.660926962,0.315784756,0.22134115,0.364904713,,,,,,,,,,,
2,256259_at,T,F,AT3G12460,AT3G12460,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein",0.122261531,0.666554409,0.828866099,0.111656498,0.471459287,0.440159565,,,,,,,,,,,
2,256262_at,T,F,AT3G12150,AT3G12150,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF2048 (InterPro:IPR019149); Has 421 Blast hits to 334 proteins in 155 species: Archae - 2; Bacteria - 147; Metazoa - 215; Fungi - 0; Plants - 43; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).,0.045647466,0.731682284,0.740618322,0.167839257,0.402487057,0.417654877,,,,,,,,,,,
2,256267_at,T,F,AT3G12260,AT3G12260,LYR family of Fe/S cluster biogenesis protein,0.700981151,0.354602519,0.614970005,0.266769134,0.35636021,0.458736604,,,,,,,,,,,
2,256282_at,T,F,AT3G12550,AT3G12550,XH/XS domain-containing protein,0.43715578,0.60908554,0.601596697,0.384650544,0.377737208,0.482045154,,,,,,,,,,,
2,256284_at,T,F,AT3G12530,PSF2,PSF2,0.114277493,0.686632457,0.552392179,0.009748346,0.210096177,0.31462933,,,,,,,,,,,
2,256296_at,T,F,AT1G69480,AT1G69480,EXS (ERD1/XPR1/SYG1) family protein,0.333356987,0.562762808,0.645963591,0.203365384,0.282699757,0.405629705,,,,,,,,,,,
2,256299_at,T,F,AT1G69530,AT-EXP1|ATHEXP ALPHA 1.2|EXP1|ATEXPA1|EXPA1|A,expansin A1,0.016986349,0.610621478,0.728756111,0.387416,0.308240439,0.410404075,,,,,,,,,,,
2,256320_at,T,F,AT3G12170,AT3G12170,Chaperone DnaJ-domain superfamily protein,0.114161133,0.304147143,0.145896839,0.529220285,0.544998817,0.327684843,,,,,,,,,,,
2,256326_at,T,F,AT3G02340,AT3G02340,RING/U-box superfamily protein,0.069844026,0.501704013,0.667471268,0.424723456,0.292237322,0.391196017,,,,,,,,,,,
2,256331_at,T,F,AT1G76880,AT1G76880,Duplicated homeodomain-like superfamily protein,0.726189356,0.081632308,0.165425596,0.518744739,0.109778634,0.320354127,,,,,,,,,,,
2,256332_at,T,F,AT1G76890,GT2|AT-GT2,Duplicated homeodomain-like superfamily protein,0.034815335,0.56305509,0.712174495,0.255616969,0.465830753,0.406298529,,,,,,,,,,,
2,256335_at,T,F,AT1G72110,AT1G72110,O-acyltransferase (WSD1-like) family protein,3.28E-01,0.735709252,0.818373916,0.00451025,0.433452747,4.64E-01,,,,,,,,,,,
2,256339_at,T,F,AT1G72080,AT1G72080,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,2.14E-04,0.637577338,0.618658456,0.136030095,0.342513681,3.47E-01,,,,,,,,,,,
2,256340_at,T,F,AT1G72070,AT1G72070,Chaperone DnaJ-domain superfamily protein,0.455439864,0.514478793,0.627246427,0.072661869,0.238434803,0.381652351,,,,,,,,,,,
2,256341_at,T,F,AT1G72040,AT1G72040,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.059854531,0.550234816,0.684613544,0.426042927,0.450012709,0.434151706,,,,,,,,,,,
2,256370_at,T,F,AT1G66780,AT1G66780,MATE efflux family protein,0.339467653,0.656390742,0.748300085,0.022833047,0.407892057,0.434976717,,,,,,,,,,,
2,256373_at,T,F,AT1G66740,SP7|AtSP7|ASF1A|SGA2,ASF1 like histone chaperone,0.204966867,0.598303846,0.761124836,0.095579857,0.409293282,0.413853738,,,,,,,,,,,
2,256374_at,T,F,AT1G66730,LIG6|AtLIG6,DNA LIGASE 6,0.727065099,0.39795757,0.594569393,0.156252458,0.256879549,0.426544814,,,,,,,,,,,
2,256378_at,T,F,AT1G66830,AT1G66830,Leucine-rich repeat protein kinase family protein,0.054238205,0.550682627,0.617132328,0.147520276,0.492632499,0.372441187,,,,,,,,,,,
2,256383_at,T,F,AT1G66820,AT1G66820,glycine-rich protein,0.094074717,0.555560017,0.729951138,0.31961723,0.480401536,0.435920927,,,,,,,,,,,
2,256388_at,T,F,AT3G06180,AT3G06180,Ribosomal protein L34e superfamily protein,0.547973843,0.01429205,0.032228028,0.685813436,0.040846173,0.264230706,,,,,,,,,,,
2,256397_at,T,F,AT3G06110,MKP2|DSPTP1B|ATMKP2,MAPK phosphatase 2,0.003092957,0.702659931,0.735999579,0.012272217,0.438824121,0.378569761,,,,,,,,,,,
2,256399_at,T,F,AT3G06240,AT3G06240,F-box family protein,0.118820244,0.58632445,0.674393646,0.234620547,0.334979948,0.389827767,,,,,,,,,,,
2,256400_at,T,F,AT3G06140,AT3G06140,RING/U-box superfamily protein,0.007888903,0.594708774,0.705237596,0.235809424,0.374079919,0.383544923,,,,,,,,,,,
2,256413_at,T,F,AT3G11100,AT3G11100,sequence-specific DNA binding transcription factors,0.102976779,0.376634345,0.683940649,0.16032305,0.564878728,0.37775071,,,,,,,,,,,
2,256414_at,T,F,AT3G11200,AL2,alfin-like 2,0.229349774,0.45199414,0.598136186,0.443565366,0.528109145,0.450230922,,,,,,,,,,,
2,256415_at,T,F,AT3G11210,AT3G11210,SGNH hydrolase-type esterase superfamily protein,0.523196144,0.126911454,0.042726771,0.651857562,0.200413194,0.309021025,,,,,,,,,,,
2,256416_at,T,F,AT3G11050,FER2|ATFER2,ferritin 2,0.158589785,0.696259091,0.833433376,0.295112687,0.44020937,0.484720862,,,,,,,,,,,
2,256424_at,T,F,AT1G33490,AT1G33490,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF2062 (InterPro:IPR018639); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G10140.1); Has 88 Blast hits to 88 proteins in 29 species: Archae - 0; Bacteria - 28; Metazoa - 0; Fungi - 0; Plants - 54; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink).,0.13145005,0.565306966,0.660395801,0.429017652,0.415926283,0.44041935,,,,,,,,,,,
2,256433_at,T,F,AT3G10985,SAG20|WI12|ATWI-12,senescence associated gene 20,0.588289987,0.4243185,0.427482587,0.539146458,0.441568052,0.484161117,,,,,,,,,,,
2,256435_at,T,F,AT3G11180,AT3G11180,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.424628473,0.493830497,0.62208943,0.415295284,0.53178785,0.497526307,,,,,,,,,,,
2,256443_at,T,F,AT3G10960,ATAZG1|AZG1,AZA-guanine resistant1,0.43100195,0.516050686,0.655866358,0.353440984,0.208290673,0.43293013,,,,,,,,,,,
2,256454_at,T,F,AT1G75280,AT1G75280,NmrA-like negative transcriptional regulator family protein,0.270204336,0.477248008,0.646014264,0.239305299,0.520706433,0.430695668,,,,,,,,,,,
2,256456_at,T,F,AT1G75180,AT1G75180,Erythronate-4-phosphate dehydrogenase family protein,0.255281767,0.6951823,0.696153852,0.167500936,0.478609689,0.458545709,,,,,,,,,,,
2,256457_at,T,F,AT1G75230,AT1G75230,DNA glycosylase superfamily protein,0.154060406,0.389421795,0.615176063,0.315501234,0.534346346,0.401701169,,,,,,,,,,,
2,256461_s_at,F,NA,AT1G36280,AT1G36280,L-Aspartase-like family protein,0.193953403,0.35896683,0.538335168,0.512289497,0.358736358,0.392456251,,,,,,,,,,,
2,256462_at,T,F,AT1G36230,AT1G36230,unknown protein; Has 5786 Blast hits to 627 proteins in 69 species: Archae - 0; Bacteria - 5701; Metazoa - 46; Fungi - 22; Plants - 13; Viruses - 0; Other Eukaryotes - 4 (source: NCBI BLink).,0.068746413,0.688191481,0.752001161,0.149057578,0.481531979,0.427905722,,,,,,,,,,,
2,256465_at,T,F,AT1G32570,AT1G32570,unknown protein; Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.542160072,0.420122764,0.48982319,0.386263466,0.506089718,0.468891842,,,,,,,,,,,
2,256470_at,T,F,AT1G42570,AT1G42570,"pseudogene, similar to P0529E05.9, blastp match of 56% identity and 1.2e-110 P-value to GP|18461196|dbj|BAB84393.1||AP003279 P0529E05.9 {Oryza sativa (japonica cultivar-group)}",0.166757807,0.557275996,0.583601861,0.095400906,0.417152905,0.364037895,,,,,,,,,,,
2,256471_at,T,F,AT1G42580,AT1G42580,similar to DNA binding [Arabidopsis thaliana] (TAIR:AT3G47680.1),0.284339422,0.588043113,0.655513822,0.054500491,0.442232837,0.404925937,,,,,,,,,,,
2,256475_s_at,F,NA,AT1G69710,AT1G69710,Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain,0.111296245,0.598404361,0.717862946,0.315642167,0.342831843,0.417207512,,,,,,,,,,,
